region,sector,gender_lead,repayment_interval,loan_amount,funded_amount,lender_count,average_count
"Bombolulu-Kisimani, Mombasa",Agriculture,female,monthly,250.0,250.0,7,10.539475885430011
Samburu,Entertainment,female,irregular,250.0,250.0,3,17.82221982186192
Mombasa,Clothing,male,irregular,250.0,250.0,10,16.2536049583501
malindi,Construction,female,irregular,250.0,250.0,9,12.150505011422025
Bondo,Health,male,monthly,250.0,250.0,10,19.856195193094333
malindi,Retail,female,irregular,250.0,250.0,10,23.77395016349011
Kapsowar,Personal Use,male,irregular,250.0,250.0,10,16.419215966645794
Samburu,Manufacturing,female,irregular,250.0,250.0,8,12.845376985491
"Kongowea, Mombasa",Food,female,monthly,250.0,250.0,8,22.150850308594514
Nyandarua,Retail,male,monthly,250.0,250.0,10,20.475786106642555
Kitale,Clothing,male,monthly,250.0,250.0,1,13.514659032864223
Migori,Construction,male,irregular,250.0,250.0,1,14.69016096289302
Kisumu,Transportation,male,bullet,250.0,250.0,4,16.58358840608718
Migori,Food,male,irregular,250.0,250.0,10,20.124535728991106
Voi,Housing,male,irregular,225.0,225.0,9,14.84766355946893
Githurai,Retail,male,monthly,225.0,225.0,9,25.263683963557888
Buxton Mombasa,Food,female,monthly,225.0,225.0,6,21.30028461880553
Barwesa Baringo County,Construction,male,monthly,225.0,225.0,3,10.315378023546439
Nairobi,Health,female,monthly,225.0,225.0,8,13.830053426137473
Maua,Food,male,irregular,225.0,225.0,9,27.869879404648046
Sotik,Education,male,monthly,225.0,225.0,1,15.145684160795284
Mombassa,Services,female,monthly,225.0,225.0,9,31.5261590475478
Kapsowar,Education,male,irregular,225.0,225.0,6,18.661786783487877
Tala,Manufacturing,male,monthly,225.0,225.0,5,19.11555565167201
Mombasa,Personal Use,male,monthly,225.0,225.0,6,17.096776928235442
Katito,Construction,male,monthly,225.0,225.0,8,19.61503807298039
Migori,Retail,male,irregular,225.0,225.0,6,8.43113842762634
Maweni;Malindi,Agriculture,female,monthly,225.0,225.0,8,19.156475343565702
Murang'a,Manufacturing,female,monthly,225.0,225.0,7,20.86224800822968
Kisii,Services,female,irregular,225.0,225.0,6,13.506558100562566
Matuu,Services,male,monthly,225.0,225.0,7,15.737656014168627
Keroka,Personal Use,male,monthly,225.0,225.0,4,13.558453906701624
Ngara,Food,female,irregular,225.0,225.0,6,13.38368922461413
Limuru,Construction,female,monthly,225.0,225.0,4,13.635493072809739
Nairobi,Food,male,irregular,225.0,225.0,8,16.407973344994165
"Mtito Andei , kibwezi",Agriculture,female,monthly,225.0,225.0,9,18.419370791702043
Nyandarua South,Transportation,female,monthly,225.0,225.0,9,15.656033638258927
Nairobi,Construction,male,irregular,225.0,225.0,6,14.423431319946186
"Kabartonjo, Baringo county",Transportation,male,monthly,225.0,225.0,9,10.988591214279861
Nairobi,Services,male,irregular,225.0,225.0,9,17.93312031061079
Muranga,Retail,male,monthly,225.0,225.0,9,13.610329344279899
"Likoni, Mombasa",Food,female,monthly,200.0,200.0,8,15.650318763183984
"Likoni, Mombasa",Services,female,irregular,200.0,200.0,8,21.46926722370571
Ngong,Food,male,irregular,200.0,200.0,7,15.249832343616434
Changamwe,Education,female,irregular,200.0,200.0,8,22.65587017335397
Ngong,Food,female,irregular,200.0,200.0,3,13.779222304967934
Ngong,Agriculture,male,monthly,200.0,200.0,8,17.961371400108362
Muranga,Construction,female,irregular,200.0,200.0,7,20.819325811315117
"Likoni, Mombasa",Food,female,irregular,200.0,200.0,5,12.85151395696888
Litein,Education,male,monthly,200.0,200.0,7,17.13582981617048
"Chamunyu, Mombasa",Food,female,monthly,200.0,200.0,8,12.999042500070141
Litein,Retail,female,monthly,200.0,200.0,6,17.39125343450342
Lodwar,Clothing,female,monthly,200.0,200.0,7,22.03150931833934
"Mwembelegeza,Bamburi Mombasa",Retail,female,monthly,200.0,200.0,8,31.555648942917415
"Chaani, Mombasa",Retail,female,monthly,200.0,200.0,8,16.392888211683363
"Chaani, Mombasa",Food,female,monthly,200.0,200.0,8,13.882416084141056
"Aldina,Jomvu",Food,female,monthly,200.0,200.0,8,20.985791433489336
"Likoni, Mombasa",Clothing,male,monthly,200.0,200.0,2,18.597419949179972
"Magongo, Mombasa",Clothing,female,monthly,200.0,200.0,8,17.097175111007978
Vyambani,Agriculture,female,bullet,200.0,200.0,7,12.686732623563705
Nyandarua South,Services,female,monthly,200.0,200.0,6,18.13690468715381
Kisumu,Health,female,irregular,200.0,200.0,6,22.51190816786031
Kitengela,Construction,female,monthly,200.0,200.0,7,16.83380479399094
"Concodia, Mombasa",Food,female,monthly,200.0,200.0,8,16.344886626804456
"Concodia, Mombasa",Clothing,female,monthly,200.0,200.0,2,13.454941657724286
Chuka,Wholesale,female,monthly,200.0,200.0,8,24.529241339180206
Nyalenda;Kisumu,Services,male,monthly,200.0,200.0,8,23.406409043983764
Vyambani,Agriculture,male,bullet,200.0,200.0,8,17.956590558824267
Lengo,Food,female,irregular,200.0,200.0,6,25.326978667472385
Kombewa,Agriculture,female,monthly,200.0,200.0,7,8.32003651401575
"Kongowea, Mombasa",Arts,female,monthly,200.0,200.0,8,16.54393608307214
"Kongowea, Mombasa",Retail,male,monthly,200.0,200.0,8,23.225986022320825
Chuka,Food,female,irregular,200.0,200.0,8,14.734352191442872
"Kongowea, Mombasa",Services,male,monthly,200.0,200.0,6,20.866555219558492
Kuria west,Agriculture,male,bullet,200.0,200.0,8,15.031580238934742
"Changamwe, Mombasa",Services,male,monthly,200.0,200.0,7,12.817051208298322
"Chaani, Mombasa",Arts,female,monthly,200.0,200.0,7,21.591806854983435
Malava,Agriculture,male,bullet,200.0,200.0,7,13.743975000669964
Makueni,Construction,female,monthly,200.0,200.0,8,21.515110373173993
"Miknjuni, Miritini",Agriculture,female,monthly,200.0,200.0,8,17.025359398559715
Mombasa,Arts,female,irregular,200.0,200.0,8,16.267664538168077
Nairobi Central,Services,female,irregular,200.0,200.0,8,14.124442883685395
Mombasa,Wholesale,female,monthly,200.0,200.0,7,9.528940932000989
nyeri,Entertainment,male,monthly,200.0,200.0,8,18.364860691981352
Mombassa,Retail,male,monthly,200.0,200.0,6,13.562982740747298
Muranga,Food,male,monthly,200.0,200.0,8,25.556865609989693
"Bombolulu-Kisimani, Mombasa",Arts,female,monthly,200.0,200.0,7,19.221399501210175
Msambweni,Health,female,irregular,200.0,200.0,7,20.483716800920114
Msambweni,Manufacturing,female,irregular,200.0,200.0,7,14.676650505313921
nyeri,Education,female,irregular,200.0,200.0,8,22.716092529209266
"Bamburi, Mombasa",Retail,female,monthly,200.0,200.0,8,16.5803193831808
"Bamburi, Mombasa",Housing,male,monthly,200.0,200.0,7,11.413570824126193
"Bamburi, Mombasa",Food,male,monthly,200.0,200.0,8,17.972936800362685
Murang'a,Clothing,male,monthly,200.0,200.0,8,10.559069153062568
Bamba Kilifi,Services,male,monthly,200.0,200.0,8,12.021721346409626
Nakuru,Health,male,irregular,200.0,200.0,8,20.83314675761993
"Migosi, Kisumu",Services,male,monthly,200.0,200.0,8,16.818663410083417
Bamba Kilifi,Transportation,male,monthly,200.0,200.0,7,17.863295020439036
Nairobi Central,Housing,female,monthly,200.0,200.0,6,17.556152952984206
"Manyatta,Kisumu",Clothing,female,monthly,200.0,200.0,8,17.31408883675548
Mariakani,Education,male,monthly,200.0,200.0,7,21.75332657150744
"Mariakani, Kaloleni",Agriculture,female,monthly,200.0,200.0,8,16.67851293838198
Mariani,Agriculture,female,bullet,200.0,200.0,8,12.43958977543343
litein,Clothing,female,irregular,200.0,200.0,8,6.108345451852515
Matuu,Education,male,monthly,200.0,200.0,8,9.678028431082032
"Bakarani, Mombasa",Clothing,female,monthly,200.0,200.0,7,17.35038141421385
"Bakarani, Mombasa",Retail,female,monthly,200.0,200.0,5,15.767489175443218
Mazeras; Mariakani,Agriculture,male,monthly,200.0,200.0,6,17.77521996185999
Nandarasi;Nyandarua,Agriculture,female,monthly,200.0,200.0,8,19.52092902030316
Mwea,Retail,female,irregular,200.0,200.0,4,12.664508288827879
Nakuru West,Food,male,monthly,200.0,200.0,1,15.120224069768488
Bulo Kisimani Mombasa,Food,male,monthly,200.0,200.0,7,10.890973849165121
Meru,Food,female,monthly,200.0,200.0,6,8.893084033960578
Mwamlai Mombasa,Food,female,monthly,200.0,200.0,8,17.065814011657025
Juhudi,Agriculture,female,bullet,200.0,200.0,7,22.967869571759355
Ongata-Rongai,Transportation,male,irregular,200.0,200.0,8,19.58317667333056
Siaya,Transportation,female,monthly,200.0,200.0,7,13.59301424192359
Homeage,Retail,female,irregular,200.0,200.0,8,11.058529488440008
Homabay,Food,female,irregular,200.0,200.0,8,19.14539521884131
Kipasi,Food,female,irregular,200.0,200.0,3,16.73527609841299
Kipasi,Agriculture,female,bullet,200.0,200.0,8,14.994852653156467
Kinarani,Agriculture,female,bullet,200.0,200.0,5,19.99290423601657
Kibwezi,Services,female,irregular,200.0,200.0,3,11.602408775150545
Isiolo,Retail,male,monthly,200.0,200.0,6,20.00147831642334
Kalile ;Tala,Services,female,monthly,200.0,200.0,7,24.565221879892423
"Riat,Kisumu",Food,female,monthly,200.0,200.0,8,14.360604902728982
Sindo,Food,female,bullet,200.0,200.0,8,18.07422000942919
"Riat,Kisumu",Clothing,male,monthly,200.0,200.0,7,20.16354673887619
Kilifi,Entertainment,male,monthly,200.0,200.0,8,17.89628236074534
Kaloleni,Food,female,monthly,200.0,200.0,8,20.88039166721623
Ongata-Rongai,Retail,female,irregular,200.0,200.0,2,17.799144938717863
Taveta,Food,female,irregular,200.0,200.0,7,14.125997853922975
Taveta,Construction,female,monthly,200.0,200.0,8,16.340202573240987
Eldoret,Health,male,irregular,200.0,200.0,8,18.691351047983733
Iten,Manufacturing,male,irregular,200.0,200.0,8,23.150026263149233
"Huruma, Ngei II",Education,male,monthly,200.0,200.0,8,18.954181153477553
Gatundu,Services,female,monthly,200.0,200.0,8,14.351625986251669
Kakamega,Clothing,male,irregular,200.0,200.0,8,13.390927492781206
Vikwatani Mombasa,Food,female,monthly,200.0,200.0,6,11.018862372107558
Kisauni ;Mombasa,Transportation,male,monthly,200.0,200.0,5,16.40328042752345
Tala,Arts,female,monthly,200.0,200.0,8,19.658829919510147
East Nairobi,Education,male,irregular,200.0,200.0,5,17.61501387348125
Ogonga,Agriculture,male,bullet,200.0,200.0,8,20.483604480347594
Thika Road,Clothing,male,monthly,200.0,200.0,7,27.584375248213092
Kiambu,Services,female,bullet,200.0,200.0,8,17.471297801490152
East Nairob,Food,female,irregular,200.0,200.0,5,15.138797455365896
Kericho,Arts,female,irregular,200.0,200.0,6,24.561808588926812
Sotik,Food,male,monthly,200.0,25.0,1,17.461261434315983
Furunzi;Malindi,Agriculture,female,monthly,200.0,200.0,8,15.084177250350704
Shikoyi Kakamega,Food,female,monthly,175.0,175.0,4,21.044877243765928
"Mathare, Nairobi.",Services,male,irregular,175.0,175.0,6,21.342276355939315
"Saika,Nairobi",Food,female,monthly,175.0,175.0,5,26.080574581502372
mamboleo Kisumu,Clothing,male,monthly,175.0,175.0,7,10.62419423848486
karatina,Personal Use,female,irregular,175.0,175.0,6,15.792973863749845
Nakuru,Personal Use,male,irregular,175.0,175.0,6,21.639471165985608
kaimosi kakaemga,Retail,female,monthly,175.0,175.0,7,26.91135292138498
Tala;Kangundo,Education,male,monthly,175.0,175.0,7,14.316806997651886
"Kwa Njenga, Mukuru, Nairobi.",Services,male,irregular,175.0,175.0,6,23.950136283465703
Lamu,Personal Use,female,irregular,175.0,175.0,7,19.364154580952036
shichirai-kakamega,Retail,male,monthly,175.0,175.0,7,21.974636036402767
Oasis,Food,female,irregular,175.0,175.0,7,21.775784692613666
Juja,Personal Use,female,monthly,175.0,175.0,7,10.076066769473803
Kaloleni,Construction,male,irregular,175.0,175.0,7,12.953998527937923
Mwiki,Services,male,monthly,175.0,175.0,7,21.388830564444806
Olkalou,Transportation,male,monthly,175.0,175.0,7,17.2616942389691
"Kimana, Oloitoktok",Agriculture,female,monthly,175.0,175.0,7,10.948139652434614
Kakamega,Personal Use,male,monthly,175.0,175.0,7,17.5653119580302
West Nairobi,Education,female,irregular,150.0,150.0,3,12.094527634860118
Machakos,Wholesale,male,monthly,150.0,150.0,6,28.96898132089414
"Mwamlai, Mombasa",Services,female,monthly,150.0,150.0,4,16.0149252879664
"Jitoni, Mombasa",Food,female,monthly,150.0,150.0,3,16.85940102628209
Meru,Housing,female,irregular,150.0,150.0,5,15.594783047147454
"Aldina,Jomvu Kenya",Retail,male,monthly,150.0,150.0,6,13.168264102396368
Sotik,Personal Use,female,monthly,150.0,150.0,6,19.81523398198729
Makueni,Arts,male,monthly,150.0,150.0,6,19.270518116426565
Ngara,Education,male,monthly,150.0,150.0,6,16.75170830212278
"Kayaba, Nairobi",Education,female,irregular,150.0,150.0,6,20.55106832077201
Kitale,Housing,female,irregular,150.0,150.0,5,13.000013982070984
Nakuru,Education,male,irregular,150.0,150.0,4,26.854881435220815
Kisauni,Clothing,female,monthly,150.0,150.0,3,10.258502904722622
Mwamlai Mombasa,Services,male,monthly,150.0,150.0,6,22.254860769148227
"Viwandani, Nairobi",Education,female,monthly,150.0,150.0,6,11.738199120577194
Tala;Kangundo,Personal Use,female,monthly,150.0,150.0,6,19.68255814280096
Bomet,Personal Use,female,irregular,150.0,150.0,6,13.91177815577783
Tena-Nairobi,Agriculture,male,monthly,150.0,150.0,6,19.64380186325381
Kibwezi,Personal Use,female,monthly,150.0,150.0,6,23.168303838637254
Kasarani,Services,male,monthly,150.0,150.0,5,10.447205276890411
Chuka,Personal Use,female,irregular,150.0,150.0,6,12.224181997875657
Ruiru,Wholesale,male,monthly,150.0,150.0,6,19.180396966731596
"Kwa Njenga, Mukuru, Nairobi.",Education,female,irregular,150.0,150.0,6,22.665413425735018
"Kwa Njenga, Mukuru, Nairobi.",Education,male,irregular,150.0,150.0,5,20.70516767608684
Embu-town,Retail,male,monthly,125.0,125.0,4,25.349020428872574
mamboleo Kisumu,Transportation,male,monthly,125.0,125.0,4,17.528410788475718
Babadogo;Nairobi,Transportation,male,monthly,125.0,125.0,3,27.885645983351164
Mombasa,Agriculture,male,irregular,125.0,125.0,4,15.552700060014084
Mwambalazi,Agriculture,female,monthly,125.0,125.0,5,21.896235034374808
Kakamega,Arts,male,monthly,125.0,125.0,5,17.434993456879116
Thika-Town,Agriculture,male,monthly,125.0,125.0,4,17.574667763118143
Kangundo,Agriculture,male,monthly,125.0,125.0,2,21.379774606055726
Voi,Health,female,irregular,125.0,125.0,5,19.59899792760763
Kisauni,Services,female,monthly,125.0,125.0,4,15.320945904385734
Kisii,Services,male,irregular,125.0,125.0,5,15.342926483818266
Kibwezi,Agriculture,male,irregular,125.0,125.0,3,14.604828597123419
Mariakani,Arts,female,monthly,125.0,125.0,5,17.32050689392529
Mariakani,Agriculture,male,irregular,125.0,125.0,5,21.52260094456477
Kilifi,Services,male,irregular,125.0,125.0,2,18.453876522327576
Nyalenda;Kisumu,Clothing,female,monthly,125.0,125.0,5,17.04468829631187
Limuru,Health,female,monthly,125.0,125.0,4,11.056100151493542
Ndunyu Njeru,Food,female,monthly,125.0,125.0,3,18.82018523902347
Eastland,Manufacturing,male,monthly,125.0,125.0,5,12.183871402639635
Shienwe kakamega,Construction,male,monthly,125.0,125.0,5,13.889151048740999
Shikoti-kakamega,Construction,male,monthly,125.0,125.0,5,18.11668419324941
East Nairob,Education,female,irregular,100.0,100.0,3,18.04467988118288
Msambweni,Personal Use,female,monthly,100.0,100.0,3,21.966451053302965
"Changamwe, Mombasa",Education,female,monthly,100.0,100.0,4,23.99913382168199
"Likoni, Mombasa",Construction,male,monthly,100.0,100.0,3,13.355166548098726
"Changamwe, Mombasa",Food,male,monthly,100.0,100.0,4,18.202139544226124
"Riat,Kisumu",Clothing,female,monthly,100.0,100.0,4,21.360880085083398
Tala;Kangundo,Manufacturing,female,monthly,100.0,100.0,1,17.76300292043855
Tala;Kangundo,Entertainment,male,monthly,100.0,100.0,3,15.996194396476769
North Butsotso-kakamega,Services,male,monthly,100.0,100.0,4,16.59153741686423
Mwambalazi,Personal Use,female,irregular,100.0,100.0,4,13.85054706352425
Eldoret,Entertainment,female,monthly,100.0,100.0,2,6.28951914229354
Kalile ;Tala,Agriculture,male,monthly,100.0,100.0,4,15.558332119016182
Kisauni ;Mombasa,Clothing,female,monthly,100.0,100.0,4,23.160244642732007
ELDAMA RAVINE,Agriculture,female,irregular,100.0,100.0,3,15.156343118059159
"Kabartonjo, Baringo county",Agriculture,female,monthly,100.0,100.0,4,24.243530230042683
"K'oyango , Kisumu",Transportation,male,monthly,100.0,100.0,4,15.106627251429488
"Jitoni, Mombasa",Services,male,monthly,100.0,100.0,3,16.44503120329588
"Aldina,Jomvu",Clothing,female,monthly,100.0,100.0,4,22.90573267455742
Nyamira,Retail,female,monthly,100.0,100.0,4,18.571571133057798
Mwingi,Personal Use,male,monthly,100.0,100.0,3,13.947356458647521
"Jomvu, Mombasa",Food,female,irregular,100.0,100.0,2,15.361116998810912
"Vikwatani, Mombasa",Retail,female,monthly,100.0,100.0,4,22.396024999290784
"Likoni, Mombasa",Services,female,monthly,100.0,100.0,2,18.542072259181673
"Mikindani, Mombasa",Housing,female,monthly,100.0,100.0,4,16.83046288935067
Matuu,Manufacturing,female,monthly,100.0,100.0,4,15.396690310142153
Kawangware,Education,female,monthly,100.0,100.0,4,13.668318279068755
Nakuru West,Construction,male,monthly,100.0,100.0,4,20.368317608710477
Nakuru East,Manufacturing,male,monthly,100.0,100.0,4,11.823729201549696
Limuru,Retail,male,irregular,100.0,100.0,4,23.046640458618757
Nandi Hills,Retail,female,monthly,100.0,100.0,4,13.122453246754521
Nakuru East,Food,female,irregular,100.0,100.0,4,14.118496693834484
Machakos,Retail,male,irregular,100.0,100.0,4,16.34307705316352
Machakos,Personal Use,male,monthly,100.0,100.0,3,15.728300533979455
Kerugoya,Wholesale,female,monthly,100.0,100.0,4,21.28778028885749
Nakuru West,Services,male,monthly,100.0,100.0,3,18.278675761470808
"Mikindani, Mombasa",Services,male,monthly,100.0,100.0,4,16.631460892820343
Butere,Services,female,monthly,100.0,100.0,4,16.026723027543355
"Katingani, Emali",Retail,female,monthly,100.0,100.0,4,20.858758031555332
Mombasa,Food,male,bullet,100.0,100.0,3,18.068319930217832
Kenyenya,Personal Use,female,irregular,100.0,100.0,4,14.884913129167371
Katito,Arts,female,monthly,100.0,100.0,1,18.948393274518246
Bomet,Retail,female,monthly,100.0,100.0,3,14.56075743399391
"Wote , Makueni",Food,female,monthly,75.0,75.0,3,13.70973684816389
Siongiroi,Personal Use,male,irregular,75.0,75.0,3,13.847769291904203
Shienwe kakamega,Agriculture,male,monthly,75.0,75.0,1,10.318772987764651
Kakamega,Manufacturing,female,monthly,75.0,75.0,3,24.25323417519891
Tala,Construction,female,monthly,75.0,75.0,3,15.203686599442754
Molo,Personal Use,female,irregular,75.0,75.0,3,18.640606892234185
Kiambu,Personal Use,male,monthly,75.0,75.0,3,17.96611706810585
Kilifi,Personal Use,male,monthly,75.0,75.0,3,23.260150520298673
Lelan,Personal Use,female,monthly,75.0,75.0,3,19.342007910945995
Vihiga;,Retail,female,monthly,75.0,75.0,3,16.012408672808945
Kitale,Personal Use,male,bullet,50.0,50.0,2,23.785968467819835
Kapsowar,Personal Use,female,bullet,50.0,50.0,2,7.823484143764557
Matuu,Personal Use,male,monthly,50.0,50.0,2,9.652920188570254
Engineer,Food,female,monthly,50.0,50.0,1,19.940686958499096
Chuka,Personal Use,male,irregular,50.0,50.0,2,24.232869407238308
Nyamira,Personal Use,male,bullet,50.0,50.0,1,23.14574608266888
Nyamira,Personal Use,female,bullet,50.0,50.0,1,16.962936149779882
"Namalakazi,Aldina Mombasa",Food,female,monthly,50.0,50.0,1,17.945273878837774
